"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-07","2021","06","07","","12.4","","4.4","","8.4","","9.6","","0.0","","","","","","0.2","","","","31","","69",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-08","2021","06","08","","14.8","","3.0","","8.9","","9.1","","0.0","","","","","","0.0","","","","13","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-09","2021","06","09","","14.9","","4.4","","9.6","","8.4","","0.0","","","","","","2.2","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-10","2021","06","10","","12.5","","6.9","","9.7","","8.3","","0.0","","","","","","0.7","","","","28","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-11","2021","06","11","","19.7","","1.9","","10.8","","7.2","","0.0","","","","","","0.0","","","","27","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-12","2021","06","12","","21.2","","3.7","","12.4","","5.6","","0.0","","","","","","0.0","","","","24","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-13","2021","06","13","","29.2","","4.1","","16.7","","1.3","","0.0","","","","","","0.0","","","","15","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-14","2021","06","14","","32.5","","12.1","","22.3","","0.0","","4.3","","","","","","0.0","","","","19","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-15","2021","06","15","","26.2","","13.9","","20.0","","0.0","","2.0","","","","","","0.0","","","","32","","67",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-16","2021","06","16","","20.9","","10.2","","15.6","","2.4","","0.0","","","","","","0.0","","","","31","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-17","2021","06","17","","24.0","","7.1","","15.5","","2.5","","0.0","","","","","","0.0","","","","31","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-18","2021","06","18","","24.6","","6.0","","15.3","","2.7","","0.0","","","","","","0.0","","","","17","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-19","2021","06","19","","16.0","","10.7","","13.4","","4.6","","0.0","","","","","","1.4","","","","35","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-20","2021","06","20","","21.7","","9.2","","15.4","","2.6","","0.0","","","","","","0.0","","","","33","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-21","2021","06","21","","27.1","","7.2","","17.2","","0.8","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-22","2021","06","22","","31.2","","9.8","","20.5","","0.0","","2.5","","","","","","0.0","","","","30","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-23","2021","06","23","","23.6","","12.9","","18.2","","0.0","","0.2","","","","","","0.0","","","","35","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-24","2021","06","24","","19.9","","11.0","","15.5","","2.5","","0.0","","","","","","13.3","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-25","2021","06","25","","26.8","","10.9","","18.9","","0.0","","0.9","","","","","","0.0","","","","1","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-26","2021","06","26","","30.2","","14.3","","22.2","","0.0","","4.2","","","","","","0.0","","","","34","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-27","2021","06","27","","30.0","","16.0","","23.0","","0.0","","5.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-28","2021","06","28","","34.4","","14.9","","24.6","","0.0","","6.6","","","","","","0.0","","","","16","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-29","2021","06","29","","36.2","","16.1","","26.1","","0.0","","8.1","","","","","","0.0","","","","15","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-06-30","2021","06","30","","36.0","","14.5","","25.2","","0.0","","7.2","","","","","","0.0","","","","18","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-01","2021","07","01","","36.1","","17.4","","26.8","","0.0","","8.8","","","","","","0.0","","","","17","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-02","2021","07","02","","30.0","","15.1","","22.6","","0.0","","4.6","","","","","","23.2","","","","30","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-03","2021","07","03","","25.7","","14.5","","20.1","","0.0","","2.1","","","","","","0.0","","","","4","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-04","2021","07","04","","18.8","","12.9","","15.9","","2.1","","0.0","","","","","","10.6","","","","14","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-05","2021","07","05","","17.6","","12.7","","15.2","","2.8","","0.0","","","","","","0.4","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-06","2021","07","06","","23.5","","12.8","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-07","2021","07","07","","25.2","","11.6","","18.4","","0.0","","0.4","","","","","","7.7","","","","35","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-08","2021","07","08","","26.1","","13.3","","19.7","","0.0","","1.7","","","","","","9.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-09","2021","07","09","","27.2","","12.0","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-10","2021","07","10","","31.1","","13.1","","22.1","","0.0","","4.1","","","","","","0.0","","","","34","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-11","2021","07","11","","22.8","","13.5","","18.2","","0.0","","0.2","","","","","","5.0","","","","1","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-12","2021","07","12","","25.2","","10.8","","18.0","","0.0","","0.0","","","","","","0.0","","","","17","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-13","2021","07","13","","27.1","","11.9","","19.5","","0.0","","1.5","","","","","","0.0","","","","13","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-14","2021","07","14","","30.5","","13.4","","22.0","","0.0","","4.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-15","2021","07","15","","28.6","","12.9","","20.7","","0.0","","2.7","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-16","2021","07","16","","25.9","","16.4","","21.2","","0.0","","3.2","","","","","","0.0","","","","36","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-17","2021","07","17","","23.3","","11.8","","17.5","","0.5","","0.0","","","","","","0.0","","","","34","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-18","2021","07","18","","20.5","","13.0","","16.8","","1.2","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-19","2021","07","19","","24.1","","12.0","","18.1","","0.0","","0.1","","","","","","0.0","","","","12","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-20","2021","07","20","","22.2","","15.2","","18.7","","0.0","","0.7","","","","","","0.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-21","2021","07","21","","27.8","","15.4","","21.6","","0.0","","3.6","","","","","","0.0","","","","18","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-22","2021","07","22","","25.3","","9.6","","17.5","","0.5","","0.0","","","","","","0.0","","","","28","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-23","2021","07","23","","27.0","","8.4","","17.7","","0.3","","0.0","","","","","","0.0","","","","29","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-24","2021","07","24","","28.0","","7.7","","17.9","","0.1","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-25","2021","07","25","","26.3","","10.4","","18.3","","0.0","","0.3","","","","","","0.0","","","","1","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-26","2021","07","26","","25.2","","9.4","","17.3","","0.7","","0.0","","","","","","0.0","","","","1","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-27","2021","07","27","","24.0","","10.7","","17.4","","0.6","","0.0","","","","","","0.0","","","","35","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-28","2021","07","28","","27.0","","10.9","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-29","2021","07","29","","27.5","","14.0","","20.7","","0.0","","2.7","","","","","","0.0","","","","2","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-30","2021","07","30","","30.1","","13.2","","21.6","","0.0","","3.6","","","","","","0.0","","","","17","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-07-31","2021","07","31","","31.0","","12.6","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-01","2021","08","01","","33.4","","13.5","","23.5","","0.0","","5.5","","","","","","0.0","","","","18","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-02","2021","08","02","","24.4","","18.6","","21.5","","0.0","","3.5","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-03","2021","08","03","","31.3","","16.8","","24.0","","0.0","","6.0","","","","","","0.2","","","","30","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-04","2021","08","04","","28.2","","12.7","","20.5","","0.0","","2.5","","","","","","0.2","","","","6","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-05","2021","08","05","","31.1","","11.1","","21.1","","0.0","","3.1","","","","","","0.0","","","","17","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-06","2021","08","06","","27.9","","12.1","","20.0","","0.0","","2.0","","","","","","0.0","","","","2","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-07","2021","08","07","","26.1","","13.4","","19.7","","0.0","","1.7","","","","","","0.0","","","","3","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-08","2021","08","08","","16.7","","11.4","","14.0","","4.0","","0.0","","","","","","0.3","","","","5","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-09","2021","08","09","","27.3","","6.8","","17.1","","0.9","","0.0","","","","","","0.0","","","","26","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-10","2021","08","10","","22.4","","12.7","","17.5","","0.5","","0.0","","","","","","0.0","","","","3","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-11","2021","08","11","","22.3","","16.0","","19.2","","0.0","","1.2","","","","","","0.0","","","","36","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-12","2021","08","12","","25.5","","12.3","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-13","2021","08","13","","32.3","","10.0","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-14","2021","08","14","","34.0","","11.5","","22.8","","0.0","","4.8","","","","","","0.0","","","","29","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-15","2021","08","15","","31.4","","13.7","","22.6","","0.0","","4.6","","","","","","0.0","","","","18","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-16","2021","08","16","","19.9","","10.6","","15.3","","2.7","","0.0","","","","","","12.4","","","","2","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-17","2021","08","17","","11.3","","7.9","","9.6","","8.4","","0.0","","","","","","29.8","","","","1","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-18","2021","08","18","","19.7","","4.6","","12.2","","5.8","","0.0","","","","","","0.0","","","","15","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-19","2021","08","19","","14.4","","7.2","","10.8","","7.2","","0.0","","","","","","1.1","","","","35","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-20","2021","08","20","","18.7","","9.5","","14.1","","3.9","","0.0","","","","","","0.6","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-21","2021","08","21","","19.0","","6.9","","12.9","","5.1","","0.0","","","","","","0.0","","","","21","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-22","2021","08","22","","20.4","","8.5","","14.4","","3.6","","0.0","","","","","","17.4","","","","36","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-23","2021","08","23","","13.0","","6.4","","9.7","","8.3","","0.0","","","","","","5.1","","","","33","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-24","2021","08","24","","16.7","","6.4","","11.5","","6.5","","0.0","","","","","","0.0","","","","34","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-25","2021","08","25","","21.1","","4.7","","12.9","","5.1","","0.0","","","","","","0.0","","","","13","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-26","2021","08","26","","22.6","","5.2","","13.9","","4.1","","0.0","","","","","","1.4","","","","23","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-27","2021","08","27","","19.5","","9.8","","14.7","","3.3","","0.0","","","","","","1.2","","","","32","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-28","2021","08","28","","22.0","","4.9","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-29","2021","08","29","","24.7","","8.1","","16.4","","1.6","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-30","2021","08","30","","24.2","","7.5","","15.9","","2.1","","0.0","","","","","","0.0","","","","11","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-08-31","2021","08","31","","19.0","","7.5","","13.2","","4.8","","0.0","","","","","","0.5","","","","35","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-01","2021","09","01","","15.6","","4.9","","10.2","","7.8","","0.0","","","","","","0.0","","","","34","","66",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-02","2021","09","02","","16.0","","5.3","","10.6","","7.4","","0.0","","","","","","0.0","","","","34","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-03","2021","09","03","","21.0","","5.4","","13.2","","4.8","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-04","2021","09","04","","24.5","","4.2","","14.4","","3.6","","0.0","","","","","","0.0","","","","27","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-05","2021","09","05","","25.5","","13.2","","19.4","","0.0","","1.4","","","","","","0.0","","","","31","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-06","2021","09","06","","22.5","","8.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","36","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-07","2021","09","07","","23.4","","6.0","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-08","2021","09","08","","22.6","","7.8","","15.2","","2.8","","0.0","","","","","","0.0","","","","35","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-09","2021","09","09","","27.4","","7.8","","17.6","","0.4","","0.0","","","","","","0.0","","","","30","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-10","2021","09","10","","20.5","","7.2","","13.8","","4.2","","0.0","","","","","","0.1","","","","16","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-11","2021","09","11","","14.8","","9.9","","12.3","","5.7","","0.0","","","","","","8.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-12","2021","09","12","","15.9","","9.4","","12.6","","5.4","","0.0","","","","","","2.1","","","","1","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-13","2021","09","13","","17.4","","5.6","","11.5","","6.5","","0.0","","","","","","1.7","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-14","2021","09","14","","20.1","","3.1","","11.6","","6.4","","0.0","","","","","","0.0","","","","20","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-15","2021","09","15","","14.3","","4.0","","9.2","","8.8","","0.0","","","","","","2.6","","","","35","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-16","2021","09","16","","14.8","","1.7","","8.2","","9.8","","0.0","","","","","","0.0","","","","34","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-17","2021","09","17","","20.5","","0.3","","10.4","","7.6","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-18","2021","09","18","","22.1","","10.8","","16.5","","1.5","","0.0","","","","","","0.0","","","","27","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-19","2021","09","19","","17.6","","3.5","","10.6","","7.4","","0.0","","","","","","0.0","","","","28","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-20","2021","09","20","","17.2","","0.1","","8.6","","9.4","","0.0","","","","","","0.0","","","","27","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-21","2021","09","21","","23.0","","3.2","","13.1","","4.9","","0.0","","","","","","0.0","","","","28","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-22","2021","09","22","","17.9","","10.8","","14.3","","3.7","","0.0","","","","","","0.0","","","","28","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-23","2021","09","23","","15.0","","2.9","","9.0","","9.0","","0.0","","","","","","0.0","","","","1","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-24","2021","09","24","","25.4","","2.2","","13.8","","4.2","","0.0","","","","","","0.0","","","","28","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-25","2021","09","25","","20.7","","7.3","","14.0","","4.0","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-26","2021","09","26","","25.7","","7.0","","16.4","","1.6","","0.0","","","","","","0.0","","","","26","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-27","2021","09","27","","24.2","","6.6","","15.4","","2.6","","0.0","","","","","","0.0","","","","26","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-28","2021","09","28","","17.4","","7.5","","12.4","","5.6","","0.0","","","","","","0.0","","","","28","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-29","2021","09","29","","17.1","","2.3","","9.7","","8.3","","0.0","","","","","","0.0","","","","30","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-09-30","2021","09","30","","22.6","","3.9","","13.2","","4.8","","0.0","","","","","","0.0","","","","25","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-01","2021","10","01","","16.2","","4.9","","10.6","","7.4","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-02","2021","10","02","","18.6","","0.4","","9.5","","8.5","","0.0","","","","","","0.0","","","","27","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-03","2021","10","03","","20.3","","3.0","","11.7","","6.3","","0.0","","","","","","0.0","","","","29","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-04","2021","10","04","","14.0","","-2.1","","5.9","","12.1","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-05","2021","10","05","","23.4","","1.9","","12.7","","5.3","","0.0","","","","","","0.0","","","","19","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-06","2021","10","06","","12.9","","1.2","","7.0","","11.0","","0.0","","","","","","0.0","","","","36","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-07","2021","10","07","","13.3","","-2.7","","5.3","","12.7","","0.0","","","","","","0.0","","","","27","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-08","2021","10","08","","12.4","","-3.9","","4.3","","13.7","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-09","2021","10","09","","17.5","","-2.8","","7.4","","10.6","","0.0","","","","","","0.0","","","","28","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-10","2021","10","10","","13.9","","-0.5","","6.7","","11.3","","0.0","","","","","","1.1","","","","35","","66",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-11","2021","10","11","","6.4","","-5.4","","0.5","","17.5","","0.0","","","","","","0.0","","","","35","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-12","2021","10","12","","9.7","","-7.5","","1.1","","16.9","","0.0","","","","","","0.0","","","","16","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-13","2021","10","13","","5.0","","-8.3","","-1.7","","19.7","","0.0","","","","","","0.0","","","","36","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-14","2021","10","14","","10.5","","-6.2","","2.2","","15.8","","0.0","","","","","","0.0","","","","28","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-15","2021","10","15","","14.9","","-4.0","","5.5","","12.5","","0.0","","","","","","0.0","","","","29","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-16","2021","10","16","","19.0","","4.2","","11.6","","6.4","","0.0","","","","","","0.0","","","","18","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-17","2021","10","17","","22.9","","-0.4","","11.3","","6.7","","0.0","","","","","","0.0","","","","20","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-18","2021","10","18","","5.8","","-0.1","","2.8","","15.2","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-19","2021","10","19","","9.7","","1.5","","5.6","","12.4","","0.0","","","","","","0.0","","","","17","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-20","2021","10","20","","9.4","","-1.7","","3.9","","14.1","","0.0","","","","","","0.0","","","","18","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-21","2021","10","21","","16.2","","2.7","","9.5","","8.5","","0.0","","","","","","0.0","","","","29","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-22","2021","10","22","","13.4","","-1.7","","5.8","","12.2","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-23","2021","10","23","","9.5","","1.0","","5.3","","12.7","","0.0","","","","","","26.3","","","","32","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-24","2021","10","24","","10.2","","-3.4","","3.4","","14.6","","0.0","","","","","","0.0","","","","14","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-25","2021","10","25","","13.2","","1.5","","7.3","","10.7","","0.0","","","","","","0.0","","","","28","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-26","2021","10","26","","13.2","","-0.9","","6.1","","11.9","","0.0","","","","","","0.0","","","","28","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-27","2021","10","27","","11.5","","-0.2","","5.7","","12.3","","0.0","","","","","","0.0","","","","30","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-28","2021","10","28","","10.0","","-1.9","","4.0","","14.0","","0.0","","","","","","0.0","","","","16","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-29","2021","10","29","","3.7","","-1.6","","1.0","","17.0","","0.0","","","","","","2.5","","","","34","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-30","2021","10","30","","1.8","","-7.3","","-2.7","","20.7","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-10-31","2021","10","31","","2.1","","-10.6","","-4.3","","22.3","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-01","2021","11","01","","-0.9","","-10.9","","-5.9","","23.9","","0.0","","","","","","0.0","","","","18","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-02","2021","11","02","","14.3","","-8.4","","3.0","","15.0","","0.0","","","","","","0.0","","","","31","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-03","2021","11","03","","14.5","","-4.3","","5.1","","12.9","","0.0","","","","","","0.0","","","","28","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-04","2021","11","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-05","2021","11","05","","13.6","","-0.4","","6.6","","11.4","","0.0","","","","","","0.0","","","","28","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-06","2021","11","06","","8.0","","-4.8","","1.6","","16.4","","0.0","","","","","","0.0","","","","29","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-07","2021","11","07","","6.3","","-6.4","","0.0","","18.0","","0.0","","","","","","0.0","","","","29","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-08","2021","11","08","","6.2","","-4.6","","0.8","","17.2","","0.0","","","","","","0.0","","","","25","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-09","2021","11","09","","6.7","","-6.4","","0.1","","17.9","","0.0","","","","","","0.0","","","","28","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-10","2021","11","10","","6.7","","-1.3","","2.7","","15.3","","0.0","","","","","","0.0","","","","28","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-11","2021","11","11","","4.7","","-6.4","","-0.9","","18.9","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-12","2021","11","12","","15.6","","-4.1","","5.7","","12.3","","0.0","","","","","","0.0","","","","26","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-13","2021","11","13","","9.0","","-2.7","","3.2","","14.8","","0.0","","","","","","0.0","","","","29","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-14","2021","11","14","","10.7","","-0.8","","5.0","","13.0","","0.0","","","","","","0.0","","","","1","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-15","2021","11","15","","6.4","","-0.5","","2.9","","15.1","","0.0","","","","","","0.9","","","","23","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-16","2021","11","16","","4.1","","-6.8","","-1.3","","19.3","","0.0","","","","","","0.2","","","","34","","78",""
